Shipment_ID,Order_Date,Origin_City,Destination_City,Distance_KM,Weight_KG,Vehicle_Type,Product_Category,Weather,Fuel_Cost_INR,Promised_Days,Actual_Days,Delivery_Status
SC10222,2025-07-22,Bengaluru,Bengaluru,251.7,642.45,Bike,Furniture,Clear,3039.26,2,3.0,Delayed
SC10223,2025-07-03,Chennai,Delhi,405.2,385.05,Heavy Truck,Apparel,Clear,3769.32,4,4.0,On-Time
SC10224,2025-05-03,Delhi,Bengaluru,638.2,885.0,Bike,Furniture,Rain,533.71,6,8.0,Delayed
SC10225,2025-09-12,Delhi,Hyderabad,592.9,85.01,Heavy Truck,Electronics,Clear,4274.72,6,5.0,On-Time
SC10226,2025-10-21,Chennai,Hyderabad,518.2,486.19,Bike,Pharma,Clear,3329.69,6,4.0,On-Time
SC10227,2025-10-07,Chennai,Mumbai,128.8,872.64,Heavy Truck,Furniture,Clear,3225.81,1,3.0,Delayed
SC10228,2025-11-21,Bengaluru,Bengaluru,439.9,858.96,Bike,Electronics,Clear,1858.47,4,5.0,Delayed
SC10229,2025-04-08,Hyderabad,Mumbai,74.5,149.12,Heavy Truck,Groceries,Clear,3629.72,7,1.0,On-Time
SC10230,2025-07-17,Delhi,Bengaluru,305.0,348.62,VAN,Furniture,Clear,310.83,7,3.0,On-Time
SC10231,2025-08-28,Bengaluru,Mumbai,,,Mini Truck,Pharma,,,2,4.0,Delayed
SC10232,2025-05-24,Hyderabad,Hyderabad,36.7,151.85,Van,Electronics,Clear,4443.14,1,2.0,Delayed
SC10233,2025-04-07,Bengaluru,Delhi,222.8,919.64,Heavy Truck,Furniture,Clear,2033.06,6,2.0,On-Time
SC10234,2025-07-20,Delhi,Mumbai,764.7,869.05,Bike,Groceries,Fog,2179.76,7,8.0,Delayed
SC10235,2025-05-04,Chennai,Bengaluru,763.1,159.02,Mini Truck,Furniture,Rain,1369.05,4,7.0,Delayed
SC10236,2025-07-06,Chennai,Bengaluru,285.1,115.54,Heavy Truck,Electronics,Clear,2756.88,7,4.0,On-Time
SC10237,2025-11-22,Hyderabad,Hyderabad,39.3,81.6,Heavy Truck,Furniture,Rain,454.16,4,1.0,On-Time
SC10238,2025-12-15,Mumbai,Bengaluru,147.4,864.02,Heavy Truck,Pharma,Rain,1907.12,1,3.0,Delayed
SC10239,2025-09-16,Hyderabad,Chennai,316.8,184.35,Van,Apparel,Clear,3233.67,7,3.0,On-Time
SC10240,2025-05-28,Mumbai,Delhi,758.5,395.76,Bike,Electronics,Rain,2873.95,6,7.0,Delayed
SC10241,2025-09-09,Bengaluru,Mumbai,117.3,426.68,Bike,Electronics,Clear,5998.07,1,2.0,Delayed
SC10242,2025-12-12,Bengaluru,Delhi,612.0,569.26,Heavy Truck,Electronics,Rain,2424.27,3,5.0,Delayed
SC10243,2025-05-27,Delhi,Hyderabad,91.4,68.61,Heavy Truck,Electronics,Clear,2413.94,6,2.0,On-Time
SC10244,2025-05-28,Mumbai,Mumbai,785.1,215.81,Heavy Truck,Furniture,Clear,3095.95,1,5.0,Delayed
SC10245,2025-12-18,Delhi,Mumbai,308.4,884.95,Mini Truck,Pharma,Clear,1263.27,2,4.0,Delayed
SC10246,2025-07-18,Chennai,Chennai,621.3,863.04,Heavy Truck,Groceries,Storm,5276.38,7,7.0,On-Time
SC10247,2025-11-04,Mumbai,Hyderabad,277.4,742.34,Van,Pharma,Rain,3497.77,6,4.0,On-Time
SC10248,2025-05-08,Hyderabad,Bengaluru,504.0,18.92,Bike,Electronics,Clear,1273.83,5,5.0,On-Time
SC10249,2025-02-08,Chennai,Chennai,157.7,310.99,Van,Furniture,Clear,4791.63,6,4.0,On-Time
SC10250,2025-12-04,Chennai,Chennai,121.1,596.75,Heavy Truck,Furniture,Clear,350.84,3,3.0,On-Time
SC10251,2025-12-26,Hyderabad,Delhi,750.8,261.79,Mini Truck,Electronics,Clear,5898.0,1,5.0,Delayed
SC10252,2025-05-09,Chennai,Delhi,734.5,864.15,Heavy Truck,Furniture,Clear,5211.12,5,7.0,Delayed
SC10253,2025-09-24,Mumbai,Delhi,710.5,602.38,Heavy Truck,Electronics,Clear,3540.89,3,5.0,Delayed
SC10254,2025-05-31,Delhi,Chennai,502.2,68.78,Heavy Truck,Pharma,Fog,801.08,2,5.0,Delayed
SC10255,2025-10-25,Chennai,Bengaluru,647.6,863.6,Heavy Truck,Apparel,Rain,1409.35,6,6.0,On-Time
SC10256,2025-04-09,Mumbai,Mumbai,59.9,909.9,Heavy Truck,Furniture,Clear,1784.7,7,3.0,On-Time
SC10257,2025-09-20,Bengaluru,Delhi,271.2,74.29,Bike,Electronics,Clear,1560.04,5,3.0,On-Time
SC10258,2025-09-09,Mumbai,Bengaluru,254.4,505.98,Van,Electronics,Fog,3060.49,7,5.0,On-Time
SC10259,2025-05-24,Delhi,Hyderabad,510.3,288.54,Mini Truck,Furniture,Rain,5675.68,1,5.0,Delayed
SC10260,2025-12-12,Mumbai,Delhi,288.0,373.5,Heavy Truck,Groceries,Rain,2748.41,1,5.0,Delayed
SC10261,2025-04-22,Hyderabad,Mumbai,123.1,171.08,Mini Truck,Electronics,Storm,4020.15,2,4.0,Delayed
SC10262,2025-03-01,Delhi,Hyderabad,479.2,549.38,Bike,Furniture,Rain,4178.21,3,5.0,Delayed
SC10263,2025-01-02,Bengaluru,Hyderabad,652.4,910.1,Van,Electronics,Clear,5248.75,5,6.0,Delayed
SC10264,2025-10-31,Hyderabad,Mumbai,308.8,478.17,Heavy Truck,Groceries,Clear,347.85,2,4.0,Delayed
SC10265,2025-09-11,Mumbai,Delhi,110.2,79.23,Bike,Apparel,Storm,2515.33,3,4.0,Delayed
SC10266,2025-05-20,Delhi,Chennai,161.4,589.19,Bike,Groceries,Clear,4740.7,4,3.0,On-Time
SC10267,2025-02-06,Bengaluru,Mumbai,193.8,323.54,Van,Pharma,Clear,4916.97,4,1.0,On-Time
SC10268,2025-06-09,Hyderabad,Mumbai,243.4,813.2,Heavy Truck,Furniture,Clear,5574.9,3,3.0,On-Time
SC10269,2025-01-09,Bengaluru,Mumbai,516.0,413.23,Van,Groceries,Rain,4261.35,1,5.0,Delayed
SC10270,2025-08-21,Mumbai,Hyderabad,482.8,183.6,Van,Apparel,Storm,1584.15,1,5.0,Delayed
SC10271,2025-04-09,Bengaluru,Bengaluru,558.4,181.95,Mini Truck,Electronics,Clear,3108.14,4,4.0,On-Time
SC10272,2025-05-27,Chennai,Chennai,293.2,730.44,Mini Truck,Furniture,Clear,339.22,1,2.0,Delayed
SC10273,2025-10-31,Hyderabad,Delhi,660.1,252.68,Van,Groceries,Fog,3934.53,7,6.0,On-Time
SC10274,2025-07-27,Bengaluru,Delhi,167.2,728.99,Mini Truck,Apparel,Clear,3392.63,1,4.0,Delayed
SC10275,2025-05-11,Mumbai,Bengaluru,,,Bike,Groceries,,,3,2.0,On-Time
SC10276,2025-06-01, chennai ,Mumbai,641.7,305.94,Van,Pharma,Fog,5591.32,6,7.0,Delayed
SC10277,2025-02-23,Bengaluru,Chennai,148.2,442.48,Heavy Truck,Furniture,Clear,4170.57,3,3.0,On-Time
SC10278,2025-04-30,Mumbai,Delhi,92.3,896.06,Heavy Truck,Electronics,Clear,2024.63,1,4.0,Delayed
SC10279,2025-06-10,Delhi,Delhi,707.5,885.18,Bike,Apparel,Rain,1312.61,3,7.0,Delayed
SC10280,2025-04-26,Delhi,Mumbai,277.6,196.92,Heavy Truck,Groceries,Clear,5149.62,5,3.0,On-Time
SC10281,2025-03-16,Delhi,Bengaluru,548.7,340.63,Heavy Truck,Furniture,Fog,1286.84,4,6.0,Delayed
SC10282,2025-04-23,Chennai,Chennai,,,Van,Groceries,,,6,1.0,On-Time
SC10283,2025-04-14,Bengaluru,Bengaluru,553.6,484.73,Bike,Furniture,Clear,1358.68,5,5.0,On-Time
SC10284,2025-12-06,Chennai,Bengaluru,256.3,437.82,Van,Pharma,Clear,3126.72,5,4.0,On-Time
SC10285,2025-09-11,Mumbai,Chennai,49.3,855.77,Bike,Groceries,Clear,876.5,1,2.0,Delayed
SC10286,2025-08-15,Chennai,Chennai,489.8,883.54,Van,Pharma,Rain,5637.99,1,6.0,Delayed
SC10287,2025-04-22,Mumbai,Delhi,196.4,364.7,Van,Apparel,Rain,5802.58,5,5.0,On-Time
SC10288,2025-04-09,Mumbai,Delhi,312.5,467.41,Mini Truck,Pharma,Fog,5846.74,5,4.0,On-Time
SC10289,2025-06-02,Hyderabad,Chennai,69.1,851.48,Heavy Truck,Furniture,Clear,378.88,2,2.0,On-Time
SC10290,2025-12-15,Delhi,Hyderabad,122.0,766.47,Bike,Apparel,Rain,5685.26,2,3.0,Delayed
SC10291,2025-12-04,Mumbai,Delhi,241.9,3.97,Heavy Truck,Groceries,Clear,5984.88,7,2.0,On-Time
SC10292,2025-07-13,Hyderabad,Hyderabad,76.4,304.4,Mini Truck,Groceries,Rain,5663.21,4,3.0,On-Time
SC10293,2025-11-06,Delhi,Chennai,729.1,400.97,Bike,Furniture,Rain,4074.99,5,6.0,Delayed
SC10294,2025-06-12,Mumbai,Delhi,9.8,218.62,Mini Truck,Electronics,Clear,4252.2,3,1.0,On-Time
SC10295,2025-07-27,Mumbai,Bengaluru,389.7,189.99,Heavy Truck,Electronics,Clear,865.18,6,3.0,On-Time
SC10296,2025-06-18,Chennai,Chennai,103.0,36.38,Van,Groceries,Clear,5264.64,2,2.0,On-Time
SC10297,2025-06-10,Chennai,Mumbai,249.6,611.38,Mini Truck,Furniture,Clear,498.89,1,3.0,Delayed
SC10298,2025-03-09,Delhi,Hyderabad,741.2,249.75,Mini Truck,Electronics,Storm,2008.72,5,7.0,Delayed
SC10299,2025-10-16,Mumbai,Chennai,133.5,50.2,Van,Pharma,Clear,5948.24,3,2.0,On-Time
SC10300,2025-10-04,Bengaluru,Chennai,772.8,219.81,Heavy Truck,Groceries,Clear,2620.62,6,7.0,Delayed
SC10301,2025-10-31,Chennai,Delhi,168.6,761.92,Mini Truck,Pharma,Clear,917.26,3,3.0,On-Time
SC10302,2025-05-15,Delhi,Delhi,594.5,808.99,Heavy Truck,Furniture,Rain,5820.37,7,5.0,On-Time
SC10303,2025-07-14,Mumbai,Delhi,439.6,459.17,Van,Pharma,Clear,5907.22,3,5.0,Delayed
SC10304,2025-05-08,Mumbai,Mumbai,,,Bike,Electronics,,,1,5.0,Delayed
SC10305,2025-02-02,Bengaluru,Delhi,445.4,928.97,Mini Truck,Electronics,Clear,5209.1,2,5.0,Delayed
SC10306,2025-06-25,Delhi,Chennai,430.0,190.94,Heavy Truck,Apparel,Rain,2433.98,3,4.0,Delayed
SC10307,2025-01-22,Mumbai,Delhi,160.4,204.98,Van,Groceries,Clear,2381.01,6,2.0,On-Time
SC10308,2025-08-26,Chennai,Bengaluru,137.2,277.63,Van,Furniture,Rain,1686.78,2,4.0,Delayed
SC10309,2025-06-07,Bengaluru,Delhi,733.6,164.53,Mini Truck,Groceries,Clear,411.56,7,5.0,On-Time
SC10310,2025-02-07,Delhi,Mumbai,265.6,360.71,Bike,Pharma,Clear,1717.85,7,3.0,On-Time
SC10311,2025-08-18,Bengaluru,Bengaluru,300.8,865.34,Mini Truck,Furniture,Clear,464.59,4,3.0,On-Time
SC10312,2025-12-31,Chennai,Chennai,609.1,584.77,Heavy Truck,Furniture,Clear,5557.58,1,6.0,Delayed
SC10313,2025-02-20,Delhi,Chennai,274.4,391.64,Van,Electronics,Clear,4021.07,2,2.0,On-Time
SC10314,2025-09-21,Bengaluru,Hyderabad,761.9,887.72,Bike,Pharma,Clear,5336.74,7,7.0,On-Time
SC10315,2025-10-10,Hyderabad,Bengaluru,591.7,46.52,Heavy Truck,Electronics,Rain,4346.15,7,5.0,On-Time
SC10316,2025-01-27,Chennai,Hyderabad,480.0,200.16,Mini Truck,Electronics,Clear,918.03,2,4.0,Delayed
SC10317,2025-08-14,Chennai,Bengaluru,705.3,537.81,Van,Apparel,Clear,5652.4,3,6.0,Delayed
SC10318,2025-10-04,Chennai,Bengaluru,44.4,584.97,Mini Truck,Electronics,Fog,5414.37,6,3.0,On-Time
SC10319,2025-10-13,Hyderabad,Mumbai,209.4,38.06,Bike,Groceries,Clear,2186.25,3,3.0,On-Time
SC10320,2025-04-07,Hyderabad,Hyderabad,374.7,383.19,Bike,Furniture,Rain,802.47,6,5.0,On-Time
SC10321,2025-10-11,Mumbai,Mumbai,185.4,616.87,Bike,Electronics,Rain,4269.31,7,3.0,On-Time
SC10322,2025-11-13,Bengaluru,Bengaluru,596.4,663.32,Bike,Groceries,Clear,4410.91,7,5.0,On-Time
SC10323,2025-10-31,Mumbai,Chennai,735.8,606.41,Bike,Pharma,Rain,5396.45,1,7.0,Delayed
SC10324,2025-05-27,Bengaluru,Bengaluru,341.9,304.87,Mini Truck,Furniture,Clear,458.04,2,3.0,Delayed
SC10325,2025-01-04,Hyderabad,Mumbai,277.0,89.3,Bike,Pharma,Clear,978.97,5,2.0,On-Time
SC10326,2025-02-04,Hyderabad,Hyderabad,769.4,406.04,Bike,Groceries,Clear,3649.76,7,5.0,On-Time
SC10327,2025-07-11,Mumbai,Hyderabad,358.7,122.75,Van,Pharma,Clear,3771.92,6,3.0,On-Time
SC10328,2025-02-18,Delhi,Mumbai,393.8,900.27,Bike,Pharma,Clear,346.62,6,2.0,On-Time
SC10329,2025-01-17,Mumbai,Hyderabad,284.6,451.67,Van,Pharma,Clear,2472.05,3,2.0,On-Time
SC10330,2025-06-21,Bengaluru,Delhi,728.1,301.74,Van,Electronics,Clear,3567.35,3,4.0,Delayed
SC10331,2025-08-08,Mumbai,Chennai,457.3,728.11,Van,Electronics,Clear,4466.78,7,5.0,On-Time
SC10332,2025-06-07,Chennai,Chennai,610.9,473.3,Mini Truck,Electronics,Clear,1999.48,7,5.0,On-Time
SC10333,2025-02-15,Bengaluru,Chennai,650.4,294.88,Mini Truck,Furniture,Clear,2980.84,4,5.0,Delayed
SC10334,2025-01-06,Bengaluru,Hyderabad,276.8,771.46,Heavy Truck,Groceries,Clear,4912.22,6,3.0,On-Time
SC10335,2025-04-09,Delhi,Hyderabad,349.8,823.86,Heavy Truck,Electronics,Clear,5730.29,1,4.0,Delayed
SC10336,2025-08-21,Hyderabad,Bengaluru,679.5,639.52,Van,Pharma,Clear,1497.34,2,5.0,Delayed
SC10337,2025-02-06,Bengaluru,Bengaluru,293.8,45.09,Mini Truck,Pharma,Clear,1630.3,2,3.0,Delayed
SC10338,2025-10-07,Hyderabad,Chennai,636.2,538.22,Bike,Pharma,Fog,5647.94,2,6.0,Delayed
SC10339,2025-12-15,Mumbai,Delhi,753.1,725.25,Heavy Truck,Pharma,Rain,2466.08,6,7.0,Delayed
SC10340,2025-10-29,Chennai,Bengaluru,500.5,130.11,Mini Truck,Apparel,Clear,4352.34,3,4.0,Delayed
SC10341,2025-06-30,Delhi,Bengaluru,594.6,217.62,Bike,Furniture,Rain,3731.75,1,6.0,Delayed
SC10342,2025-04-05,Hyderabad,Hyderabad,645.1,838.43,Bike,Groceries,Clear,1820.69,2,6.0,Delayed
SC10343,2025-04-09,Bengaluru,Delhi,676.8,19.61,Mini Truck,Groceries,Clear,3973.34,6,5.0,On-Time
SC10344,2025-07-07,Hyderabad,Chennai,319.1,715.21,Heavy Truck,Electronics,Fog,3985.06,5,5.0,On-Time
SC10345,2025-04-26,Bengaluru,Bengaluru,45.8,450.35,Mini Truck,Apparel,Clear,3615.79,7,2.0,On-Time
SC10346,2025-07-10,Hyderabad,Delhi,324.5,424.71,Heavy Truck,Groceries,Fog,733.02,4,5.0,Delayed
SC10347,2025-09-10,Bengaluru,Delhi,540.6,7.24,Van,Furniture,Clear,5971.76,4,4.0,On-Time
SC10348,2025-06-10,Mumbai,Chennai,363.0,778.52,Mini Truck,Pharma,Clear,2492.44,2,4.0,Delayed
SC10349,2025-09-13,Bengaluru,Delhi,600.4,342.15,Mini Truck,Electronics,Clear,3883.77,3,5.0,Delayed
SC10350,2025-11-19,Bengaluru,Delhi,288.8,513.96,Heavy Truck,Furniture,Clear,5331.71,4,4.0,On-Time
SC10351,2025-05-08,Chennai,Delhi,509.6,643.6,Heavy Truck,Groceries,Clear,2626.24,4,3.0,On-Time
SC10352,2025-01-18,Bengaluru,Bengaluru,153.2,667.65,Mini Truck,Apparel,Clear,4677.46,4,3.0,On-Time
SC10353,2025-10-08,Chennai,Chennai,600.7,908.2,Bike,Electronics,Rain,5835.17,4,6.0,Delayed
SC10354,2025-08-11,Delhi,Delhi,438.8,505.01,Bike,Groceries,Clear,2249.77,2,4.0,Delayed
SC10355,2025-02-23,Chennai,Delhi,167.2,380.03,Bike,Electronics,Clear,2520.83,6,3.0,On-Time
SC10356,2025-02-27,Mumbai,Bengaluru,237.1,906.04,Van,Groceries,Clear,5447.62,1,2.0,Delayed
SC10357,2025-11-19, chennai ,Chennai,600.1,610.18,Van,Pharma,Fog,1083.91,1,6.0,Delayed
SC10358,2025-12-26,Delhi,Hyderabad,388.7,283.59,Heavy Truck,Apparel,Clear,317.28,3,3.0,On-Time
SC10359,2025-06-23,Mumbai,Bengaluru,176.7,120.58,Van,Pharma,Clear,5467.0,6,1.0,On-Time
SC10360,2025-10-07,Hyderabad,Chennai,774.0,800.51,Bike,Groceries,Storm,4956.31,7,8.0,Delayed
SC10361,2025-04-24,Hyderabad,Delhi,573.5,344.39,Mini Truck,Furniture,Clear,5839.61,5,4.0,On-Time
SC10362,2025-10-15,Chennai,Chennai,765.9,627.62,Van,Pharma,Clear,490.69,1,7.0,Delayed
SC10363,2025-12-08,Chennai,Chennai,344.5,447.54,Van,Furniture,Rain,1063.64,5,5.0,On-Time
SC10364,2025-05-31,Delhi,Chennai,382.7,189.38,Bike,Groceries,Rain,766.08,1,4.0,Delayed
SC10365,2025-05-07,Delhi,Hyderabad,718.9,571.8,Van,Apparel,Clear,4147.98,1,5.0,Delayed
SC10366,2025-06-04,Bengaluru,Chennai,422.4,58.12,Heavy Truck,Furniture,Clear,3695.16,3,4.0,Delayed
SC10367,2025-09-30,Delhi,Hyderabad,,,Mini Truck,Groceries,,,4,6.0,Delayed
SC10368,2025-04-14,Bengaluru,Delhi,205.5,519.51,Bike,Furniture,Clear,485.93,3,3.0,On-Time
SC10369,2025-10-26,Mumbai,Hyderabad,360.1,414.53,Heavy Truck,Pharma,Fog,3892.02,1,4.0,Delayed
SC10370,2025-09-03,Chennai,Delhi,103.1,711.36,Bike,Groceries,Clear,3485.2,6,2.0,On-Time
SC10371,2025-06-25,Mumbai,Delhi,168.8,786.61,Heavy Truck,Pharma,Clear,810.48,4,3.0,On-Time
SC10372,2025-02-08,Delhi,Hyderabad,5.8,732.8,Mini Truck,Electronics,Clear,5467.12,6,2.0,On-Time
SC10373,2025-06-19,Mumbai,Bengaluru,36.2,37.35,Mini Truck,Groceries,Rain,1313.86,6,2.0,On-Time
SC10374,2025-09-04,Mumbai,Mumbai,781.9,184.83,Heavy Truck,Furniture,Fog,4499.53,6,7.0,Delayed
SC10375,2025-01-26,Mumbai,Chennai,,,Heavy Truck,Electronics,,,4,4.0,On-Time
SC10376,2025-12-21,Delhi,Mumbai,532.3,888.11,Heavy Truck,Pharma,Fog,3539.93,6,7.0,Delayed
SC10377,2025-11-02,Mumbai,Chennai,672.1,793.29,Heavy Truck,Pharma,Clear,1594.07,4,6.0,Delayed
SC10378,2025-01-13,Bengaluru,Chennai,442.8,800.49,Heavy Truck,Furniture,Clear,1959.1,5,4.0,On-Time
SC10379,2025-11-12,Delhi,Delhi,126.7,288.4,Heavy Truck,Electronics,Rain,5331.62,7,4.0,On-Time
SC10380,2025-11-09,Mumbai,Chennai,583.9,408.26,Mini Truck,Apparel,Fog,1894.8,1,6.0,Delayed
SC10381,2025-02-05,Delhi,Chennai,482.2,447.44,Heavy Truck,Furniture,Rain,4515.21,2,5.0,Delayed
SC10382,2025-06-22,Hyderabad,Hyderabad,586.3,149.92,Van,Pharma,Rain,5942.47,6,5.0,On-Time
SC10383,2025-01-20,Bengaluru,Mumbai,616.9,30.0,Mini Truck,Groceries,Clear,5998.93,3,4.0,Delayed
SC10384,2025-11-17,Mumbai,Hyderabad,780.5,899.58,Bike,Electronics,Clear,3270.86,5,6.0,Delayed
SC10385,2025-09-21,Hyderabad,Chennai,461.0,229.06,Mini Truck,Apparel,Fog,4985.35,3,4.0,Delayed
SC10386,2025-05-22,Hyderabad,Delhi,276.6,228.33,Bike,Groceries,Clear,5942.96,2,2.0,On-Time
SC10387,2025-05-23,Delhi,Hyderabad,520.5,79.67,Bike,Electronics,Clear,2341.84,4,3.0,On-Time
SC10388,2025-04-02,Hyderabad,Hyderabad,59.4,882.12,Van,Furniture,Rain,1626.6,2,2.0,On-Time
SC10389,2025-12-20,Bengaluru,Bengaluru,718.4,550.96,Heavy Truck,Furniture,Clear,818.27,3,5.0,Delayed
SC10390,2025-11-18,Bengaluru,Chennai,99.9,633.85,Heavy Truck,Electronics,Rain,974.26,2,4.0,Delayed
SC10391,2025-10-15,Chennai,Delhi,265.6,866.04,Mini Truck,Apparel,Clear,5143.3,1,4.0,Delayed
SC10392,2025-08-03,Bengaluru,Hyderabad,653.5,328.67,Heavy Truck,Electronics,Rain,3594.03,2,5.0,Delayed
SC10393,2025-12-08,Hyderabad,Hyderabad,479.9,590.62,Van,Groceries,Rain,5261.2,6,5.0,On-Time
SC10394,2025-02-20,Bengaluru,Delhi,317.9,37.34,Mini Truck,Groceries,Clear,4768.31,1,4.0,Delayed
SC10395,2025-06-02,Delhi,Chennai,381.4,177.84,VAN,Furniture,Clear,4091.41,6,4.0,On-Time
SC10396,2025-07-05,Chennai,Bengaluru,684.4,789.77,Mini Truck,Electronics,Clear,3714.48,7,6.0,On-Time
SC10397,2025-03-04,Hyderabad,Hyderabad,275.3,728.55,Heavy Truck,Furniture,Clear,432.78,7,4.0,On-Time
SC10398,2025-07-09,Chennai,Bengaluru,696.4,333.44,Heavy Truck,Apparel,Clear,5252.81,2,5.0,Delayed
SC10399,2025-05-05,Hyderabad,Mumbai,75.1,358.28,Heavy Truck,Groceries,Clear,2594.38,1,2.0,Delayed
SC10400,2025-05-30,Delhi,Chennai,622.6,507.11,Mini Truck,Pharma,Clear,3424.75,1,4.0,Delayed
SC10401,2025-11-10,Chennai,Mumbai,678.8,0.73,Mini Truck,Pharma,Clear,278.43,7,5.0,On-Time
SC10402,2025-02-27,Mumbai,Mumbai,149.5,229.56,Bike,Electronics,Clear,5626.03,2,2.0,On-Time
SC10403,2025-12-08,Hyderabad,Mumbai,347.1,198.22,Bike,Electronics,Rain,5431.03,5,3.0,On-Time
SC10404,2025-11-01,Mumbai,Chennai,136.6,238.33,Heavy Truck,Pharma,Clear,3328.18,4,2.0,On-Time
SC10405,2025-06-29,Chennai,Chennai,566.8,765.71,Mini Truck,Electronics,Fog,3527.27,4,7.0,Delayed
SC10406,2025-06-19,Mumbai,Delhi,430.6,266.05,Heavy Truck,Groceries,Rain,4274.35,4,5.0,Delayed
SC10407,2025-11-22,Mumbai,Bengaluru,510.1,182.35,Heavy Truck,Apparel,Rain,1698.47,1,6.0,Delayed
SC10408,2025-09-28,Chennai,Bengaluru,161.2,479.3,Bike,Apparel,Rain,1448.21,7,3.0,On-Time
SC10409,2025-02-23,Delhi,Delhi,173.3,822.43,Van,Furniture,Clear,4093.03,4,3.0,On-Time
SC10410,2025-04-11,Mumbai,Delhi,38.0,229.66,Heavy Truck,Groceries,Rain,760.87,7,1.0,On-Time
SC10411,2025-09-21,Mumbai,Mumbai,261.0,75.07,Van,Electronics,Clear,2806.26,1,3.0,Delayed
SC10412,2025-02-22,Delhi,Delhi,450.0,338.91,Van,Electronics,Fog,3032.65,7,5.0,On-Time
SC10413,2025-03-01,Mumbai,Hyderabad,687.1,710.4,Mini Truck,Furniture,Fog,2380.82,5,6.0,Delayed
SC10414,2025-04-18,Mumbai,Bengaluru,535.2,523.38,Mini Truck,Furniture,Clear,1233.82,2,4.0,Delayed
SC10415,2025-01-05,Mumbai,Delhi,351.1,776.05,Heavy Truck,Electronics,Clear,2228.6,7,4.0,On-Time
SC10416,2025-04-13,Bengaluru,Hyderabad,762.7,911.63,Bike,Electronics,Clear,2124.71,7,7.0,On-Time
SC10417,2025-07-15,Delhi,Hyderabad,576.8,753.13,Bike,Groceries,Rain,3070.7,2,6.0,Delayed
SC10418,2025-09-19,Mumbai,Hyderabad,744.5,573.81,Heavy Truck,Furniture,Clear,4096.88,1,5.0,Delayed
SC10419,2025-12-31,Delhi,Hyderabad,424.4,468.93,VAN,Groceries,Clear,5814.18,1,4.0,Delayed
SC10420,2025-12-16,Hyderabad,Mumbai,210.8,38.55,Bike,Electronics,Clear,993.36,7,3.0,On-Time
SC10421,2025-02-16,Hyderabad,Hyderabad,47.0,935.11,Van,Pharma,Clear,5257.15,5,2.0,On-Time
SC10422,2025-12-21,Mumbai,Mumbai,582.2,364.62,Heavy Truck,Pharma,Storm,1812.44,4,6.0,Delayed
SC10423,2025-11-07,Delhi,Mumbai,101.4,145.04,Van,Electronics,Rain,3609.53,5,3.0,On-Time
SC10424,2025-11-04,Delhi,Hyderabad,245.7,633.54,Heavy Truck,Furniture,Clear,3348.41,2,3.0,Delayed
SC10425,2025-05-24,Delhi,Bengaluru,428.3,270.43,Heavy Truck,Pharma,Clear,3408.15,2,3.0,Delayed
SC10426,2025-09-26,Bengaluru,Hyderabad,453.7,556.7,Van,Furniture,Clear,4381.65,6,5.0,On-Time
SC10427,2025-05-04,Hyderabad,Hyderabad,482.5,557.64,Van,Pharma,Clear,2382.88,4,4.0,On-Time
SC10428,2025-04-16,Delhi,Hyderabad,137.2,423.72,Bike,Furniture,Rain,2016.73,7,3.0,On-Time
SC10429,2025-06-07,Delhi,Bengaluru,306.9,794.39,Heavy Truck,Pharma,Clear,5139.08,2,4.0,Delayed
SC10430,2025-05-27,Bengaluru,Chennai,495.7,252.09,Mini Truck,Furniture,Clear,1437.56,6,4.0,On-Time
SC10431,2025-05-25,Bengaluru,Chennai,776.0,426.48,Mini Truck,Groceries,Fog,1204.44,1,7.0,Delayed
SC10432,2025-04-30,Delhi,Mumbai,583.5,511.04,Heavy Truck,Furniture,Fog,241.3,2,4.0,Delayed
SC10433,2025-11-15,Chennai,Mumbai,738.5,630.61,Heavy Truck,Groceries,Clear,1381.88,3,5.0,Delayed
SC10434,2025-10-02,Delhi,Bengaluru,611.0,744.88,Heavy Truck,Groceries,Clear,3183.41,4,5.0,Delayed
SC10435,2025-04-02,Delhi,Delhi,475.4,375.37,Van,Electronics,Clear,3300.28,6,4.0,On-Time
SC10436,2025-02-27,Bengaluru,Chennai,157.7,613.92,Mini Truck,Groceries,Rain,1638.36,4,4.0,On-Time
SC10437,2025-12-12,Bengaluru,Mumbai,535.0,143.51,Mini Truck,Apparel,Storm,572.8,4,7.0,Delayed
SC10438,2025-08-17,Delhi,Chennai,500.6,886.05,Mini Truck,Groceries,Clear,4506.15,3,5.0,Delayed
SC10439,2025-04-27,Delhi,Bengaluru,484.0,364.21,Heavy Truck,Furniture,Clear,4584.16,5,4.0,On-Time
SC10440,2025-11-14,Delhi,Bengaluru,394.4,693.18,Van,Groceries,Fog,5987.34,1,5.0,Delayed
SC10441,2025-10-06,Bengaluru,Delhi,425.3,19.81,Heavy Truck,Furniture,Rain,5415.17,4,5.0,Delayed
SC10442,2025-05-07,Delhi,Delhi,,,Bike,Furniture,,,2,5.0,Delayed
SC10443,2025-05-09,Delhi,Bengaluru,417.9,462.98,Bike,Apparel,Clear,4819.49,1,4.0,Delayed
SC10444,2025-02-27,Mumbai,Mumbai,162.1,834.4,Mini Truck,Groceries,Clear,3750.69,2,3.0,Delayed
