Shipment_ID,Order_Date,Origin_City,Destination_City,Distance_KM,Weight_KG,Vehicle_Type,Product_Category,Weather,Fuel_Cost_INR,Promised_Days,Actual_Days,Delivery_Status,Distance_KM_Normalized,Weight_KG_Normalized,Fuel_Cost_INR_Normalized
SC10154,2025-07-06,Delhi,Bengaluru,389.2,266.79,Van,Groceries,Clear,2259.42,4,4.0,On-Time,0.3299252513102501,0.2805001475983638,0.24883389177075518
SC10155,2025-08-31,Mumbai,Bengaluru,789.6,152.18,Bike,Pharma,Clear,5253.87,3,6.0,Delayed,0.673941060228542,0.15966980137477335,0.602305007758316
SC10156,2025-03-27,Hyderabad,Hyderabad,604.9,156.28,Mini Truck,Pharma,Clear,5278.58,1,5.0,Delayed,0.5152504510696796,0.16399232488508414,0.6052218276337697
SC10157,2025-10-11,Bengaluru,Bengaluru,202.6,271.28,Mini Truck,Groceries,Clear,4249.56,1,3.0,Delayed,0.1696021995016754,0.2852338379791675,0.4837541631967214
SC10158,2025-03-07,Mumbai,Hyderabad,433.0,753.3,Heavy Truck,Furniture,Storm,3985.99,6,6.0,On-Time,0.3675573502878255,0.793415004427951,0.45264181133215803
SC10159,2025-06-19,Bengaluru,Mumbai,793.7,860.52,Van,Electronics,Clear,4442.08,3,6.0,Delayed,0.6774636996305525,0.9064542655927129,0.506479625051127
SC10160,2025-02-14,Bengaluru,Hyderabad,686.7,926.35,Heavy Truck,Groceries,Rain,2291.02,1,6.0,Delayed,0.5855314030414985,0.975857124783874,0.2525640215993404
SC10161,2025-03-03,Chennai,Delhi,82.4,221.06,Mini Truck,Furniture,Clear,2516.44,4,2.0,On-Time,0.06632872239883153,0.23228819634799477,0.2791730679904693
SC10162,2025-05-14,Delhi,Chennai,566.6,837.29,Mini Truck,Furniture,Storm,3389.17,7,8.0,Delayed,0.48234384397285,0.8819634799477081,0.38219193524683487
SC10163,2025-10-11,Mumbai,Mumbai,279.7,312.18,Van,Furniture,Clear,5637.46,1,3.0,Delayed,0.23584500386631155,0.3283536456795851,0.647584770446512
SC10164,2025-01-28,Bengaluru,Mumbai,10.6,107.64,Bike,Apparel,Rain,4385.4,4,3.0,On-Time,0.0046395738465503916,0.11271243621642138,0.4997889997763102
SC10165,2025-04-18,Chennai,Delhi,325.8,826.59,Van,Apparel,Clear,3373.29,2,4.0,Delayed,0.27545321763038066,0.8706827478598239,0.3803174269658876
SC10166,2025-02-13,Hyderabad,Hyderabad,191.6,604.48,Mini Truck,Furniture,Rain,4656.92,1,3.0,Delayed,0.16015121574018387,0.636517943743938,0.531839786202179
SC10167,2025-12-06,Mumbai,Chennai,656.0,156.91,Bike,Pharma,Clear,2319.71,4,6.0,Delayed,0.5591545665435176,0.16465651752203433,0.25595064896586284
SC10168,2025-10-13,Bengaluru,Hyderabad,273.2,408.62,Heavy Truck,Apparel,Clear,4423.23,7,3.0,On-Time,0.230260331643612,0.43002783283431034,0.504254531783126
SC10169,2025-11-27,Chennai,Bengaluru,662.9,273.25,Mini Truck,Groceries,Fog,2552.46,3,6.0,Delayed,0.5650829109029986,0.2873107578121706,0.2834249438267237
SC10170,2025-05-08,Chennai,Hyderabad,5.5,700.09,Heavy Truck,Apparel,Storm,1786.02,2,3.0,Delayed,0.00025775410258613296,0.7373170834563321,0.1929527695918872
SC10171,2025-12-14,Bengaluru,Mumbai,249.7,431.02,Bike,Pharma,Clear,3716.89,1,2.0,Delayed,0.21006959360769828,0.45364357103698394,0.4208766867475924
SC10172,2025-08-19,Delhi,Chennai,196.7,939.82,Heavy Truck,Electronics,Rain,4168.23,6,4.0,On-Time,0.16453303548414813,0.9900581959262853,0.4741538005714417
SC10173,2025-07-09,Bengaluru,Hyderabad,190.7,52.48,Mini Truck,Apparel,Clear,2836.87,4,3.0,On-Time,0.15937795343242547,0.054558680892337535,0.3169972927048222
SC10174,2025-08-13,Mumbai,Chennai,59.2,337.59,Van,Furniture,Rain,3458.18,7,4.0,On-Time,0.04639573846550392,0.3551427487032429,0.3903380194072989
SC10175,2025-10-10,Mumbai,Chennai,153.8,458.06,Heavy Truck,Furniture,Rain,4210.29,6,3.0,On-Time,0.12767419881433115,0.48215114072449716,0.47911865059012193
SC10176,2025-05-01,Mumbai,Bengaluru,446.7,478.23,Mini Truck,Furniture,Clear,4641.1,1,5.0,Delayed,0.3793281209725922,0.5034158478471725,0.5299723604462228
SC10177,2025-04-26,Chennai,Bengaluru,236.6,300.48,Mini Truck,Electronics,Fog,5389.09,4,5.0,Delayed,0.19881433112810382,0.3160186395647957,0.6182666582463314
SC10178,2025-08-21,Mumbai,Mumbai,336.8,692.91,Bike,Pharma,Rain,2224.08,1,4.0,Delayed,0.2849042013918722,0.7297473959431536,0.24466228455106528
SC10179,2025-09-16,Delhi,Delhi,304.6,831.07,Mini Truck,Groceries,Clear,5716.14,2,4.0,Delayed,0.25723859438096064,0.8754058955003586,0.6568723215513563
SC10180,2025-12-25,Bengaluru,Chennai,701.3,891.81,Van,Pharma,Rain,3878.09,7,7.0,On-Time,0.5980754360340236,0.9394424998945726,0.4399050705567042
SC10181,2025-07-17,Hyderabad,Delhi,724.7,764.94,Van,Electronics,Clear,4758.06,7,7.0,On-Time,0.618180256035742,0.8056867541011261,0.5437785624953153
SC10182,2025-05-17,Delhi,Mumbai,396.9,808.13,Heavy Truck,Furniture,Rain,4243.65,2,6.0,Delayed,0.33654093994329415,0.8512208493231562,0.4830565344851093
SC10183,2025-11-14,Delhi,Chennai,267.5,523.24,Heavy Truck,Pharma,Rain,1352.59,1,5.0,Delayed,0.2253630036944755,0.5508687217981699,0.14178978947784673
SC10184,2025-06-14,Mumbai,Chennai,89.9,784.68,Heavy Truck,Groceries,Clear,567.91,1,1.0,On-Time,0.07277257496348485,0.8264981233922322,0.04916452764575099
SC10185,2025-08-13,Chennai,Delhi,763.0,288.68,Heavy Truck,Furniture,Rain,4398.78,5,7.0,Delayed,0.6510868631325716,0.30357820604731584,0.5013684028492998
SC10186,2025-11-03,Bengaluru,Hyderabad,398.2,457.015,Van,Groceries,Clear,3093.86,1,1.0,On-Time,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC10187,2025-08-22,Chennai,Bengaluru,241.6,301.41,Bike,Apparel,Clear,4257.95,7,3.0,On-Time,0.2031102328378727,0.31699911440981743,0.4847445362746273
SC10188,2025-06-21,Bengaluru,Hyderabad,242.0,444.28,Heavy Truck,Groceries,Clear,2939.53,1,3.0,Delayed,0.2034539049746542,0.4676232446337452,0.3291154929643968
SC10189,2025-06-01,Bengaluru,Delhi,259.7,271.66,Bike,Furniture,Clear,1976.57,6,2.0,On-Time,0.21866139702723603,0.28563446210939153,0.21544568854242224
SC10190,2025-11-11,Chennai,Bengaluru,135.6,913.55,Mini Truck,Apparel,Rain,1817.35,6,3.0,On-Time,0.11203711659077242,0.9623624172394889,0.19665102805801296
SC10191,2025-06-09,Delhi,Hyderabad,627.6,297.55,Mini Truck,Furniture,Clear,4423.61,2,4.0,Delayed,0.5347538448320304,0.31292961666596386,0.5042993877747356
SC10192,2025-04-06,Bengaluru,Bengaluru,398.2,457.015,Heavy Truck,Furniture,Clear,3093.86,6,1.0,On-Time,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC10193,2025-08-21,Chennai,Chennai,509.8,500.71,Mini Truck,Apparel,Rain,4330.86,1,5.0,Delayed,0.43354240054987553,0.5271159279719986,0.4933509845595053
SC10194,2025-06-29,Bengaluru,Hyderabad,103.5,54.72,Van,Groceries,Clear,2396.17,3,2.0,On-Time,0.08445742761405621,0.0569202547126049,0.2649761466460408
SC10195,2025-04-23,Hyderabad,Bengaluru,61.1,105.46,Bike,Electronics,Clear,4659.76,1,2.0,Delayed,0.04802818111521609,0.1104141188377683,0.5321750257184189
SC10196,2025-11-14,Delhi,Bengaluru,728.0,208.81,Mini Truck,Electronics,Clear,985.44,7,5.0,On-Time,0.6210155511641894,0.21937333951840765,0.09845063863718054
SC10197,2025-02-21,Mumbai,Bengaluru,156.2,441.4,Heavy Truck,Electronics,Rain,1349.13,5,4.0,On-Time,0.12973623163502018,0.4645869354362586,0.1413813638700333
SC10198,2025-09-25,Bengaluru,Hyderabad,657.9,411.87,Bike,Electronics,Clear,4162.58,4,5.0,Delayed,0.5607870091932297,0.4334542234217518,0.47348686280145735
SC10199,2025-10-22,Hyderabad,Mumbai,438.0,759.81,Bike,Pharma,Clear,3427.35,7,5.0,On-Time,0.3718532519975944,0.800278328343103,0.3866987819827647
SC10200,2025-04-23,Mumbai,Hyderabad,66.9,702.63,Van,Electronics,Clear,1342.69,2,2.0,On-Time,0.053011427098548,0.739994939484671,0.14062117285433431
SC10201,2025-04-11,Mumbai,Delhi,764.6,405.29,Heavy Truck,Apparel,Rain,5431.54,6,8.0,Delayed,0.6524615516796977,0.42651710032471646,0.623277544677453
SC10202,2025-04-23,Bengaluru,Hyderabad,201.3,317.35,Van,Electronics,Clear,1764.27,3,3.0,On-Time,0.1684852650571355,0.3338042423986843,0.1903853542826553
SC10203,2025-03-22,Chennai,Bengaluru,688.4,300.99,Mini Truck,Furniture,Storm,2613.27,7,8.0,Delayed,0.5869920096228198,0.3165563193185173,0.2906030829050865
SC10204,2025-07-06,Bengaluru,Chennai,139.2,735.41,Mini Truck,Electronics,Rain,1333.38,4,3.0,On-Time,0.115130165821806,0.7745540420866193,0.13952220105989988
SC10205,2025-04-23,Hyderabad,Hyderabad,683.9,49.94,Van,Groceries,Fog,2419.96,3,6.0,Delayed,0.5831256980840279,0.05188082486399865,0.2677843678049662
SC10206,2025-01-02,Mumbai,Hyderabad,15.5,12.67,Heavy Truck,Apparel,Clear,3026.13,2,1.0,On-Time,0.008849557522123895,0.012588031881246575,0.3393379373680511
SC10207,2025-05-10,Bengaluru,Bengaluru,411.9,755.87,Bike,Apparel,Clear,1877.2,6,6.0,On-Time,0.3494286450726008,0.7961244886770971,0.20371584673652005
SC10208,2025-08-08,Chennai,Chennai,616.7,453.55,Mini Truck,Pharma,Fog,4649.2,5,6.0,Delayed,0.5253887791047341,0.4773963648631553,0.5309285013200056
SC10209,2025-02-23,Bengaluru,Chennai,748.2,124.77,Heavy Truck,Furniture,Clear,2454.51,7,5.0,On-Time,0.6383709940716558,0.13077215029730527,0.27186272177894144
SC10210,2025-12-09,Delhi,Delhi,727.8,224.17,Heavy Truck,Apparel,Clear,4417.63,7,6.0,On-Time,0.6208437150957986,0.23556698857166955,0.5035934961173009
SC10211,2025-08-12,Chennai,Hyderabad,656.6,885.91,Mini Truck,Groceries,Clear,1361.37,7,6.0,On-Time,0.5596700747486898,0.9332222831358328,0.14282619896819412
SC10212,2025-08-13,Hyderabad,Chennai,711.1,816.6,Mini Truck,Electronics,Storm,2355.66,2,8.0,Delayed,0.6064954033851706,0.8601505503310422,0.2601942618562944
SC10213,2025-05-06,Chennai,Chennai,163.4,674.44,Heavy Truck,Apparel,Rain,197.14,3,3.0,On-Time,0.1359223300970874,0.710274954666217,0.005398064463962047
SC10214,2025-05-10,Bengaluru,Mumbai,230.9,458.37,Bike,Groceries,Clear,4588.03,3,3.0,On-Time,0.1939170031789673,0.48247796567283774,0.5237078670916968
SC10215,2025-02-22,Chennai,Mumbai,234.7,494.55,Van,Electronics,Rain,3811.44,2,4.0,Delayed,0.19718188847839163,0.5206215999662633,0.4320375657125522
SC10216,2025-06-21,Delhi,Chennai,304.8,926.49,Mini Truck,Pharma,Clear,4934.27,7,4.0,On-Time,0.2574104304493514,0.9760047231476406,0.564578757973005
SC10217,2025-08-06,Chennai,Delhi,317.7,917.5,Van,Apparel,Rain,2815.32,1,4.0,Delayed,0.2684938568605551,0.966526799645764,0.314453485812227
SC10218,2025-06-09,Delhi,Chennai,437.9,204.9,Heavy Truck,Apparel,Clear,4828.48,2,3.0,Delayed,0.371767333963399,0.21525112807320881,0.5520910859930673
SC10219,2025-07-17,Hyderabad,Bengaluru,132.1,770.64,Van,Groceries,Rain,3938.36,6,1.0,On-Time,0.1090299853939342,0.811696116054485,0.44701946691014816
SC10220,2025-09-04,Mumbai,Hyderabad,554.5,187.78,Bike,Furniture,Clear,171.14,6,4.0,On-Time,0.4719477618352093,0.19720195673259394,0.0023289703012020803
SC10221,2025-11-20,Hyderabad,Delhi,138.2,203.25,Heavy Truck,Pharma,Clear,1634.11,5,2.0,On-Time,0.11427098547985223,0.21351157592881542,0.17502099673554616
SC10222,2025-07-22,Bengaluru,Bengaluru,251.7,642.45,Bike,Furniture,Clear,3039.26,2,3.0,Delayed,0.21178795429160582,0.6765487285455237,0.3408878299202449
SC10223,2025-07-03,Chennai,Delhi,405.2,385.05,Heavy Truck,Apparel,Clear,3769.32,4,4.0,On-Time,0.3436721367815105,0.40517859402015777,0.4270656331688811
SC10224,2025-05-03,Delhi,Bengaluru,638.2,885.0,Bike,Furniture,Rain,533.71,6,8.0,Delayed,0.5438611564567404,0.9322628937713492,0.04512748840088981
SC10225,2025-09-12,Delhi,Hyderabad,592.9,85.01,Heavy Truck,Electronics,Clear,4274.72,6,5.0,On-Time,0.5049402869662343,0.08885421498755958,0.4867241020096075
SC10226,2025-10-21,Chennai,Hyderabad,518.2,486.19,Bike,Pharma,Clear,3329.69,6,4.0,On-Time,0.44075951542228725,0.5118078691013369,0.37517079213910554
SC10227,2025-10-07,Chennai,Mumbai,128.8,872.64,Heavy Truck,Furniture,Clear,3225.81,1,3.0,Delayed,0.10619469026548675,0.9192320667988024,0.36290858053804764
SC10228,2025-11-21,Bengaluru,Bengaluru,439.9,858.96,Bike,Electronics,Clear,1858.47,4,5.0,Delayed,0.3734856946473065,0.9048095981107411,0.20150491851850102
SC10229,2025-04-08,Hyderabad,Mumbai,74.5,149.12,Heavy Truck,Groceries,Clear,3629.72,7,1.0,On-Time,0.0595411976973967,0.15644372285244382,0.4105869583565237
SC10230,2025-07-17,Delhi,Bengaluru,305.0,348.62,Van,Furniture,Clear,310.83,7,3.0,On-Time,0.25758226651774213,0.3667713912200059,0.01881826890104591
SC10231,2025-08-28,Bengaluru,Mumbai,398.2,457.015,Mini Truck,Pharma,Clear,3093.86,2,4.0,Delayed,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC10232,2025-05-24,Hyderabad,Hyderabad,36.7,151.85,Van,Electronics,Clear,4443.14,1,2.0,Delayed,0.02706418077154395,0.15932189094589466,0.5066047496593011
SC10233,2025-04-07,Bengaluru,Delhi,222.8,919.64,Heavy Truck,Furniture,Clear,2033.06,6,2.0,On-Time,0.1869576424091417,0.9687829460633409,0.22211388582143418
SC10234,2025-07-20,Delhi,Mumbai,764.7,869.05,Bike,Groceries,Fog,2179.76,7,8.0,Delayed,0.6525474697138931,0.9154472230422132,0.23943065942439143
SC10235,2025-05-04,Chennai,Bengaluru,763.1,159.02,Mini Truck,Furniture,Rain,1369.05,4,7.0,Delayed,0.651172781166767,0.16688103571880405,0.14373276216704017
SC10236,2025-07-06,Chennai,Bengaluru,285.1,115.54,Heavy Truck,Electronics,Clear,2756.88,7,4.0,On-Time,0.24048457771286197,0.12104120102897147,0.30755510647100803
SC10237,2025-11-22,Hyderabad,Hyderabad,39.3,81.6,Heavy Truck,Furniture,Rain,454.16,4,1.0,On-Time,0.029298049660623767,0.08525914055581327,0.03573724068367614
SC10238,2025-12-15,Mumbai,Bengaluru,147.4,864.02,Heavy Truck,Pharma,Rain,1907.12,1,3.0,Delayed,0.12217544462582698,0.9101442246868807,0.20724766586535764
SC10239,2025-09-16,Hyderabad,Chennai,316.8,184.35,Van,Apparel,Clear,3233.67,7,3.0,On-Time,0.26772059455279673,0.19358579682030955,0.3638363913118666
SC10240,2025-05-28,Mumbai,Delhi,758.5,395.76,Bike,Electronics,Rain,2873.95,6,7.0,Delayed,0.6472205515937796,0.41646986884831105,0.32137429314925064
SC10241,2025-09-09,Bengaluru,Mumbai,117.3,426.68,Bike,Electronics,Clear,5998.07,1,2.0,Delayed,0.09631411633301831,0.44906802176021593,0.6901519260631608
SC10242,2025-12-12,Bengaluru,Delhi,612.0,569.26,Heavy Truck,Electronics,Rain,2424.27,3,5.0,Delayed,0.5213506314975513,0.5993864125163413,0.26829312918348525
SC10243,2025-05-27,Delhi,Hyderabad,91.4,68.61,Heavy Truck,Electronics,Clear,2413.94,6,2.0,On-Time,0.07406134547641552,0.07156412094631637,0.26707375446420406
SC10244,2025-05-28,Mumbai,Mumbai,785.1,215.81,Heavy Truck,Furniture,Clear,3095.95,1,5.0,Delayed,0.67007474868975,0.22675325770674315,0.34757963561589345
SC10245,2025-12-18,Delhi,Mumbai,308.4,884.95,Mini Truck,Pharma,Clear,1263.27,2,4.0,Delayed,0.26050347968038495,0.932210180070004,0.13124627060793442
SC10246,2025-07-18,Chennai,Chennai,621.3,863.04,Heavy Truck,Groceries,Storm,5276.38,7,7.0,On-Time,0.5293410086777215,0.9091110361405137,0.604962135050767
SC10247,2025-11-04,Mumbai,Hyderabad,277.4,742.34,Van,Pharma,Rain,3497.77,6,4.0,On-Time,0.23386888907981787,0.7818601610930714,0.3950113054805169
SC10248,2025-05-08,Hyderabad,Bengaluru,504.0,18.92,Bike,Electronics,Clear,1273.83,5,5.0,On-Time,0.4285591545665436,0.019177244549403286,0.1324927950063477
SC10249,2025-02-08,Chennai,Chennai,157.7,310.99,Van,Furniture,Clear,4791.63,6,4.0,On-Time,0.13102500214795085,0.327099059587568,0.5477412352277711
SC10250,2025-12-04,Chennai,Chennai,121.1,596.75,Heavy Truck,Furniture,Clear,350.84,3,3.0,On-Time,0.09957900163244267,0.6283684055159618,0.023541132649200762
SC10251,2025-12-26,Hyderabad,Delhi,750.8,261.79,Mini Truck,Electronics,Clear,5898.0,1,5.0,Delayed,0.6406048629607355,0.27522877746383845,0.6783394547990305
SC10252,2025-05-09,Chennai,Delhi,734.5,864.15,Heavy Truck,Furniture,Clear,5211.12,5,7.0,Delayed,0.626600223386889,0.9102812803103784,0.5972587087022394
SC10253,2025-09-24,Mumbai,Delhi,710.5,602.38,Heavy Truck,Electronics,Clear,3540.89,3,5.0,Delayed,0.6059798951799984,0.6343039682874374,0.4001012801073711
SC10254,2025-05-31,Delhi,Chennai,502.2,68.78,Heavy Truck,Pharma,Fog,801.08,2,5.0,Delayed,0.4270126299510268,0.07174334753089023,0.07668840018154874
SC10255,2025-10-25,Chennai,Bengaluru,647.6,863.6,Heavy Truck,Apparel,Rain,1409.35,6,6.0,On-Time,0.5519374516711059,0.9097014295955806,0.1484898581193181
SC10256,2025-04-09,Mumbai,Mumbai,59.9,909.9,Heavy Truck,Furniture,Clear,1784.7,7,3.0,On-Time,0.04699716470487156,0.9585143170412854,0.19279695404208555
SC10257,2025-09-20,Bengaluru,Delhi,271.2,74.29,Bike,Electronics,Clear,1560.04,5,3.0,On-Time,0.22854197095970447,0.07755239741913719,0.16627761963417578
SC10258,2025-09-09,Mumbai,Bengaluru,254.4,505.98,Van,Electronics,Fog,3060.49,7,5.0,On-Time,0.21410774121488105,0.5326719520937884,0.3433938633462216
SC10259,2025-05-24,Delhi,Hyderabad,510.3,288.54,Mini Truck,Furniture,Rain,5675.68,1,5.0,Delayed,0.4339719907208524,0.3034306076835491,0.6520963388657691
SC10260,2025-12-12,Mumbai,Delhi,288.0,373.5,Heavy Truck,Groceries,Rain,2748.41,1,5.0,Delayed,0.2429762007045279,0.39300172900940417,0.3065552900264473
SC10261,2025-04-22,Hyderabad,Mumbai,123.1,171.08,Mini Truck,Electronics,Storm,4020.15,2,4.0,Delayed,0.10129736231635021,0.17959558048327923,0.4566741288936919
SC10262,2025-03-01,Delhi,Hyderabad,479.2,549.38,Bike,Furniture,Rain,4178.21,3,5.0,Delayed,0.40725148208608997,0.5784274448614685,0.47533186056160887
SC10263,2025-01-02,Bengaluru,Hyderabad,652.4,910.1,Van,Electronics,Clear,5248.75,5,6.0,Delayed,0.5560615173124839,0.9587251718466665,0.6017006322924185
SC10264,2025-10-31,Hyderabad,Mumbai,308.8,478.17,Heavy Truck,Groceries,Clear,347.85,2,4.0,Delayed,0.2608471518171665,0.5033525914055582,0.023188186820483375
SC10265,2025-09-11,Mumbai,Delhi,110.2,79.23,Bike,Apparel,Storm,2515.33,3,4.0,Delayed,0.09021393590514651,0.08276051111204825,0.2790420412781361
SC10266,2025-05-20,Delhi,Chennai,161.4,589.19,Bike,Groceries,Clear,4740.7,4,3.0,On-Time,0.13420396941317983,0.6203980938725595,0.541729351931257
SC10267,2025-02-06,Bengaluru,Mumbai,193.8,323.54,Van,Pharma,Clear,4916.97,4,1.0,On-Time,0.1620414124924822,0.34033019862522673,0.5625366299339378
SC10268,2025-06-09,Hyderabad,Mumbai,243.4,813.2,Heavy Truck,Furniture,Clear,5574.9,3,3.0,On-Time,0.2046567574533895,0.8565660186395649,0.6402000577225787
SC10269,2025-01-09,Bengaluru,Mumbai,516.0,413.23,Van,Groceries,Rain,4261.35,1,5.0,Delayed,0.4388693186699889,0.4348880360983427,0.4851458793574498
SC10270,2025-08-21,Mumbai,Hyderabad,482.8,183.6,Van,Apparel,Storm,1584.15,1,5.0,Delayed,0.41034453131712356,0.19279509130013073,0.16912361425971975
SC10271,2025-04-09,Bengaluru,Bengaluru,558.4,181.95,Mini Truck,Electronics,Clear,3108.14,4,4.0,On-Time,0.475298565168829,0.19105553915573736,0.3490185686098951
SC10272,2025-05-27,Chennai,Chennai,293.2,730.44,Mini Truck,Furniture,Clear,339.22,1,2.0,Delayed,0.24744393848268756,0.7693143001729011,0.02216948364261343
SC10273,2025-10-31,Hyderabad,Delhi,660.1,252.68,Van,Groceries,Fog,3934.53,7,6.0,On-Time,0.5626772059455281,0.26562434107873323,0.44656736573155703
SC10274,2025-07-27,Bengaluru,Delhi,167.2,728.99,Mini Truck,Apparel,Clear,3392.63,1,4.0,Delayed,0.13918721539651174,0.7677856028338887,0.3826003608546483
SC10275,2025-05-11,Mumbai,Bengaluru,398.2,457.015,Bike,Groceries,Clear,3093.86,3,2.0,On-Time,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC10276,2025-06-01,Chennai,Mumbai,641.7,305.94,Van,Pharma,Fog,5591.32,6,7.0,Delayed,0.5468682876535785,0.3217749757516974,0.6421383087284448
SC10277,2025-02-23,Bengaluru,Chennai,148.2,442.48,Heavy Truck,Furniture,Clear,4170.57,3,3.0,On-Time,0.12286278889939,0.4657255513853161,0.4744300190460901
SC10278,2025-04-30,Mumbai,Delhi,92.3,896.06,Heavy Truck,Electronics,Clear,2024.63,1,4.0,Delayed,0.07483460778417392,0.9439231645089192,0.22111879106020088
SC10279,2025-06-10,Delhi,Delhi,707.5,885.18,Bike,Apparel,Rain,1312.61,3,7.0,Delayed,0.603402354154137,0.932452663096192,0.13707046699218736
SC10280,2025-04-26,Delhi,Mumbai,277.6,196.92,Heavy Truck,Groceries,Clear,5149.62,5,3.0,On-Time,0.23404072514820864,0.2068380213385063,0.5899991205864803
SC10281,2025-03-16,Delhi,Bengaluru,548.7,340.63,Heavy Truck,Furniture,Fog,1286.84,4,6.0,Delayed,0.4669645158518774,0.35834774174503436,0.1340285225085595
SC10282,2025-04-23,Chennai,Chennai,398.2,457.015,Van,Groceries,Clear,3093.86,6,1.0,On-Time,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC10283,2025-04-14,Bengaluru,Bengaluru,553.6,484.73,Bike,Furniture,Clear,1358.68,5,5.0,On-Time,0.47117449952745094,0.5102686290220555,0.1425086657644317
SC10284,2025-12-06,Chennai,Bengaluru,256.3,437.82,Van,Pharma,Clear,3126.72,5,4.0,On-Time,0.2157401838645932,0.46081263441993847,0.35121179051543666
SC10285,2025-09-11,Mumbai,Chennai,49.3,855.77,Bike,Groceries,Clear,876.5,1,2.0,Delayed,0.03788985308016153,0.9014464639649139,0.08559113409521629
SC10286,2025-08-15,Chennai,Chennai,489.8,883.54,Van,Pharma,Rain,5637.99,1,6.0,Delayed,0.4163587937108,0.9307236536920677,0.6476473327505989
SC10287,2025-04-22,Mumbai,Delhi,196.4,364.7,Van,Apparel,Rain,5802.58,5,5.0,On-Time,0.164275281381562,0.38372411757263947,0.6670758792217013
SC10288,2025-04-09,Mumbai,Delhi,312.5,467.41,Mini Truck,Pharma,Fog,5846.74,5,4.0,On-Time,0.2640261190823955,0.4920086028760596,0.672288617615066
SC10289,2025-06-02,Hyderabad,Chennai,69.1,851.48,Heavy Truck,Furniture,Clear,378.88,2,2.0,On-Time,0.05490162385084629,0.8969236283894911,0.026851032661654207
SC10290,2025-12-15,Delhi,Hyderabad,122.0,766.47,Bike,Apparel,Rain,5685.26,2,3.0,Delayed,0.10035226394020107,0.8072997933622909,0.6532271820226629
SC10291,2025-12-04,Mumbai,Delhi,241.9,3.97,Heavy Truck,Groceries,Clear,5984.88,7,2.0,On-Time,0.20336798694045882,0.0034158478471724377,0.688594950985976
SC10292,2025-07-13,Hyderabad,Hyderabad,76.4,304.4,Mini Truck,Groceries,Rain,5663.21,4,3.0,On-Time,0.06117364034710887,0.3201513937502636,0.6506243540884761
SC10293,2025-11-06,Delhi,Chennai,729.1,400.97,Bike,Furniture,Rain,4074.99,5,6.0,Delayed,0.6219606495403386,0.42196263652848653,0.46314755673545177
SC10294,2025-06-12,Mumbai,Delhi,9.8,218.62,Mini Truck,Electronics,Clear,4252.2,3,1.0,On-Time,0.003952229572987371,0.22971576772234642,0.48406579429632457
SC10295,2025-07-27,Mumbai,Bengaluru,389.7,189.99,Heavy Truck,Electronics,Clear,865.18,6,3.0,On-Time,0.33035484148122696,0.19953190233205417,0.08425489771358385
SC10296,2025-06-18,Chennai,Chennai,103.0,36.38,Van,Groceries,Clear,5264.64,2,2.0,On-Time,0.08402783744307932,0.03758486905916586,0.6035763209941977
